tanggal,waktu,Tinggi Gelombang\m,Curah Hujan\m,Kecepatan Angin m/s
7/2/2025,1:00:00 AM,0.44917375,5.72E-06,5.154029436
7/2/2025,1:00:00 AM,0.3100136,9.54E-07,3.135473093
7/2/2025,1:00:00 AM,0.16621476,0,2.106270654
7/2/2025,1:00:00 AM,0.41987687,2.48E-05,5.861508931
7/2/2025,1:00:00 AM,0.47993547,5.72E-06,5.874395723
7/2/2025,1:00:00 AM,0.32002336,0,3.155496877
7/2/2025,1:00:00 AM,0.51704484,1.34E-05,5.716905834
7/2/2025,1:00:00 AM,0.60005265,1.91E-06,6.909969083
7/2/2025,1:00:00 AM,0.466996,0,5.412998962
7/2/2025,1:00:00 AM,0.21016008,0.00032711,2.422848491
7/2/2025,1:00:00 AM,0.5834511,1.24E-05,5.255238416
7/2/2025,1:00:00 AM,0.62349015,6.68E-06,6.625044468
7/2/2025,1:00:00 AM,0.6713417,9.54E-07,7.964568003
7/2/2025,1:00:00 AM,0.49849015,1.53E-05,6.330406725
7/2/2025,1:00:00 AM,0.16938859,8.58E-06,1.783919334
7/2/2025,1:00:00 AM,0.25581437,0.000275612,2.999654336
7/2/2025,2:00:00 AM,0.54243827,9.54E-07,5.890169353
7/2/2025,2:00:00 AM,0.3173406,0,3.023566628
7/2/2025,2:00:00 AM,0.16475272,0,0.552099814
7/2/2025,2:00:00 AM,0.5382879,0.000148773,6.330798752
7/2/2025,2:00:00 AM,0.5595281,2.19E-05,6.273194029
7/2/2025,2:00:00 AM,0.49312186,1.62E-05,5.629058527
7/2/2025,2:00:00 AM,0.39253592,0,4.952939358
7/2/2025,2:00:00 AM,0.21724296,1.81E-05,2.341987032
7/2/2025,2:00:00 AM,0.5878484,1.81E-05,6.499487245
7/2/2025,2:00:00 AM,0.5468328,1.14E-05,6.084369331
7/2/2025,2:00:00 AM,0.41328788,7.63E-06,5.072151719
7/2/2025,2:00:00 AM,0.27437186,9.54E-07,3.475153519
7/2/2025,2:00:00 AM,0.16694999,2.77E-05,1.868356253
7/2/2025,2:00:00 AM,0.22603202,0.000103951,1.914163412
7/2/2025,2:00:00 AM,0.56465507,2.00E-05,6.250545824
7/2/2025,2:00:00 AM,0.46821952,6.68E-06,5.451341804
7/2/2025,2:00:00 AM,0.33931327,1.91E-06,4.090341812
7/2/2025,2:00:00 AM,0.22359061,0,2.151927377
7/2/2025,2:00:00 AM,0.16987967,3.15E-05,2.053695094
7/2/2025,2:00:00 AM,0.53218436,3.91E-05,6.111550256
7/2/2025,2:00:00 AM,0.5126531,8.58E-06,5.712407377
7/2/2025,2:00:00 AM,0.3869207,2.86E-06,4.436401314
7/2/2025,2:00:00 AM,0.2721746,0,2.861975136
7/2/2025,2:00:00 AM,0.11861014,3.62E-05,1.430927394
7/2/2025,2:00:00 AM,0.52559257,8.68E-05,5.878378359
7/2/2025,2:00:00 AM,0.47578788,2.86E-06,5.097987268
7/2/2025,2:00:00 AM,0.32368827,9.54E-07,3.379999583
7/2/2025,2:00:00 AM,0.2265203,0,2.261352225
7/2/2025,2:00:00 AM,0.48653007,2.77E-05,6.027306387
7/2/2025,2:00:00 AM,0.45918632,6.68E-06,5.060869563
7/2/2025,2:00:00 AM,0.3100164,0,2.834183391
7/2/2025,2:00:00 AM,0.16475272,0,1.749449097
7/2/2025,2:00:00 AM,0.462116,1.05E-05,6.177220136
7/2/2025,2:00:00 AM,0.50996757,2.86E-06,6.019618567
7/2/2025,2:00:00 AM,0.32857108,0,3.069094907
7/2/2025,2:00:00 AM,0.5583074,6.68E-06,6.146265233
7/2/2025,2:00:00 AM,0.6501043,0,7.144639705
7/2/2025,2:00:00 AM,0.49776053,0,5.461106433
7/2/2025,2:00:00 AM,0.2108953,0.000339508,2.104638777
7/2/2025,2:00:00 AM,0.6105535,9.54E-06,5.641493102
7/2/2025,2:00:00 AM,0.6681707,9.54E-07,6.879586227
7/2/2025,2:00:00 AM,0.73164725,0,7.956008006
7/2/2025,2:00:00 AM,0.5463445,0,6.062565275
7/2/2025,2:00:00 AM,0.18062186,0,2.038445493
7/2/2025,2:00:00 AM,0.2565496,0.000431061,3.114014063
7/2/2025,3:00:00 AM,0.5482093,9.54E-07,6.057524012
7/2/2025,3:00:00 AM,0.31871712,0,3.307922987
7/2/2025,3:00:00 AM,0.16661751,0,1.262113297
7/2/2025,3:00:00 AM,0.57311165,0.000126839,6.228863946
7/2/2025,3:00:00 AM,0.5967933,3.24E-05,6.173582329
7/2/2025,3:00:00 AM,0.5150062,4.20E-05,5.549005421
7/2/2025,3:00:00 AM,0.394889,9.54E-07,4.970850013
7/2/2025,3:00:00 AM,0.22862923,4.48E-05,2.704076711
7/2/2025,3:00:00 AM,0.61876595,1.34E-05,6.568629769
7/2/2025,3:00:00 AM,0.57140267,1.72E-05,6.038379156
7/2/2025,3:00:00 AM,0.42394173,1.05E-05,4.96111438
7/2/2025,3:00:00 AM,0.27550423,9.54E-07,3.324029334
7/2/2025,3:00:00 AM,0.1707679,7.72E-05,2.200622518
7/2/2025,3:00:00 AM,0.22643197,0.000125885,2.522719086
7/2/2025,3:00:00 AM,0.58800423,1.05E-05,6.522136417
7/2/2025,3:00:00 AM,0.47936165,5.72E-06,5.41463805
7/2/2025,3:00:00 AM,0.34288704,1.91E-06,4.036047795
7/2/2025,3:00:00 AM,0.22130501,0,2.134999116
7/2/2025,3:00:00 AM,0.17174447,2.00E-05,2.529159416
7/2/2025,3:00:00 AM,0.5609046,2.38E-05,6.626722093
7/2/2025,3:00:00 AM,0.519889,4.77E-06,5.950194277
7/2/2025,3:00:00 AM,0.38780892,9.54E-07,4.459682266
7/2/2025,3:00:00 AM,0.27135384,0,3.071620714
7/2/2025,3:00:00 AM,0.13561165,8.39E-05,2.126997619
7/2/2025,3:00:00 AM,0.5440589,2.67E-05,6.225618997
7/2/2025,3:00:00 AM,0.4796058,4.77E-06,5.480127984
7/2/2025,3:00:00 AM,0.3245765,9.54E-07,3.697257613
7/2/2025,3:00:00 AM,0.22716439,0,2.562957045
7/2/2025,3:00:00 AM,0.5128089,1.72E-05,6.268096334
7/2/2025,3:00:00 AM,0.47032845,7.63E-06,5.405010382
7/2/2025,3:00:00 AM,0.31285775,9.54E-07,3.134239866
7/2/2025,3:00:00 AM,0.16466439,0,1.728537402
7/2/2025,3:00:00 AM,0.4910804,6.68E-06,6.338860349
7/2/2025,3:00:00 AM,0.53038704,3.81E-06,6.200720166
7/2/2025,3:00:00 AM,0.33873665,0,3.379978715
7/2/2025,3:00:00 AM,0.58922493,9.54E-06,6.155173633
7/2/2025,3:00:00 AM,0.68248665,0,7.084495271
7/2/2025,3:00:00 AM,0.52379525,0,5.508282703
7/2/2025,3:00:00 AM,0.22032845,0.000490189,3.269872649
7/2/2025,3:00:00 AM,0.63439095,2.10E-05,5.435696467
7/2/2025,3:00:00 AM,0.70519173,2.48E-05,6.756075212
7/2/2025,3:00:00 AM,0.7645179,9.54E-07,7.872550668
7/2/2025,3:00:00 AM,0.5692054,0,6.366643345
7/2/2025,3:00:00 AM,0.19274056,9.54E-07,2.614523697
7/2/2025,3:00:00 AM,0.27135384,0.000390053,3.730104536
7/2/2025,4:00:00 AM,0.55936354,9.54E-07,6.232019594
7/2/2025,4:00:00 AM,0.32450026,0,3.487159519
7/2/2025,4:00:00 AM,0.16800612,0,2.03591201
7/2/2025,4:00:00 AM,0.5937874,8.01E-05,6.177198558
7/2/2025,4:00:00 AM,0.61649245,7.25E-05,6.128548439
7/2/2025,4:00:00 AM,0.5273811,4.96E-05,5.405411789
7/2/2025,4:00:00 AM,0.3992073,3.81E-06,4.924905439
7/2/2025,4:00:00 AM,0.23978347,0.000100136,2.923548479
7/2/2025,4:00:00 AM,0.634803,3.05E-05,6.451868826
7/2/2025,4:00:00 AM,0.57987136,2.67E-05,5.785857126
7/2/2025,4:00:00 AM,0.4275276,1.81E-05,4.625215325
7/2/2025,4:00:00 AM,0.2766487,1.91E-06,3.026075079
7/2/2025,4:00:00 AM,0.17435378,6.58E-05,2.162551494
7/2/2025,4:00:00 AM,0.22684401,0.000133514,2.622957816
7/2/2025,4:00:00 AM,0.60623854,6.68E-06,6.432865757
7/2/2025,4:00:00 AM,0.4834358,1.43E-05,5.14750808
7/2/2025,4:00:00 AM,0.3432991,4.77E-06,3.70194226
7/2/2025,4:00:00 AM,0.22000808,0,1.676397148
7/2/2025,4:00:00 AM,0.17313308,2.86E-06,2.383897489
7/2/2025,4:00:00 AM,0.59427565,1.53E-05,6.74711742
7/2/2025,4:00:00 AM,0.5356819,8.58E-06,5.883005623
7/2/2025,4:00:00 AM,0.39115065,9.54E-07,4.456428968
7/2/2025,4:00:00 AM,0.27152175,0,3.157182003
7/2/2025,4:00:00 AM,0.13309401,0.003306389,2.157118807
7/2/2025,4:00:00 AM,0.5693733,3.24E-05,6.371351122
7/2/2025,4:00:00 AM,0.494178,4.77E-06,5.586215776
7/2/2025,4:00:00 AM,0.32865065,0,3.69311694
7/2/2025,4:00:00 AM,0.228553,0,2.489524206
7/2/2025,4:00:00 AM,0.5403206,6.68E-06,6.509034912
7/2/2025,4:00:00 AM,0.48953933,6.68E-06,5.717485828
7/2/2025,4:00:00 AM,0.31839675,0,3.123081467
7/2/2025,4:00:00 AM,0.16409987,0,1.549996312
7/2/2025,4:00:00 AM,0.5217659,4.77E-06,6.585719567
7/2/2025,4:00:00 AM,0.5598518,5.72E-06,6.412896397
7/2/2025,4:00:00 AM,0.36087722,0,3.700365599
7/2/2025,4:00:00 AM,0.620887,2.77E-05,6.238725064
7/2/2025,4:00:00 AM,0.72098464,7.63E-06,7.175598096
7/2/2025,4:00:00 AM,0.5637581,0,5.829483092
7/2/2025,4:00:00 AM,0.24051589,0.000597,4.222189936
7/2/2025,4:00:00 AM,0.6619026,2.57E-05,5.566234674
7/2/2025,4:00:00 AM,0.744178,4.67E-05,6.961162653
7/2/2025,4:00:00 AM,0.7939827,3.81E-06,8.14846766
7/2/2025,4:00:00 AM,0.58939284,1.91E-06,6.7277339
7/2/2025,4:00:00 AM,0.21903151,1.91E-06,2.886025735
7/2/2025,4:00:00 AM,0.2886116,0.000696182,4.341434651
7/2/2025,5:00:00 AM,0.5742372,0,6.413604714
7/2/2025,5:00:00 AM,0.33571184,0,4.118594035
7/2/2025,5:00:00 AM,0.19703996,9.54E-07,3.245626375
7/2/2025,5:00:00 AM,0.6018251,3.72E-05,6.239659757
7/2/2025,5:00:00 AM,0.6196474,6.77E-05,6.102899394
7/2/2025,5:00:00 AM,0.5290712,6.39E-05,5.179916422
7/2/2025,5:00:00 AM,0.40187395,9.54E-07,4.717797632
7/2/2025,5:00:00 AM,0.24806535,1.62E-05,2.725522025
7/2/2025,5:00:00 AM,0.6316103,4.39E-05,6.332952001
7/2/2025,5:00:00 AM,0.57081926,2.29E-05,5.504807109
7/2/2025,5:00:00 AM,0.4201845,7.63E-06,4.119947114
7/2/2025,5:00:00 AM,0.27809465,0,2.772440462
7/2/2025,5:00:00 AM,0.17628801,1.91E-05,1.674535486
7/2/2025,5:00:00 AM,0.22706926,3.62E-05,2.636097581
7/2/2025,5:00:00 AM,0.6084169,2.19E-05,6.26796779
7/2/2025,5:00:00 AM,0.474872,1.34E-05,4.773766812
7/2/2025,5:00:00 AM,0.3379091,0.000134468,3.127186449
7/2/2025,5:00:00 AM,0.22780168,0,2.088047508
7/2/2025,5:00:00 AM,0.1701845,0,2.381872293
7/2/2025,5:00:00 AM,0.61452043,1.14E-05,6.674134946
7/2/2025,5:00:00 AM,0.5434755,1.14E-05,5.71559136
7/2/2025,5:00:00 AM,0.38820207,6.48E-05,4.046796019
7/2/2025,5:00:00 AM,0.270038,0,2.877414064
7/2/2025,5:00:00 AM,0.12794816,0.000321388,0.735389699
7/2/2025,5:00:00 AM,0.59303606,2.00E-05,6.415417102
7/2/2025,5:00:00 AM,0.5102724,5.72E-06,5.414968339
7/2/2025,5:00:00 AM,0.32985246,0,3.371427306
7/2/2025,5:00:00 AM,0.23073137,0,2.839667906
7/2/2025,5:00:00 AM,0.5717958,6.68E-06,6.68642073
7/2/2025,5:00:00 AM,0.51906145,3.81E-06,5.790536257
7/2/2025,5:00:00 AM,0.33034074,0,3.306445231
7/2/2025,5:00:00 AM,0.1648134,0,2.622108623
7/2/2025,5:00:00 AM,0.5583681,6.68E-06,6.78677393
7/2/2025,5:00:00 AM,0.6069521,1.91E-06,6.881184702
7/2/2025,5:00:00 AM,0.4028505,0,4.931438374
7/2/2025,5:00:00 AM,0.65553606,2.19E-05,6.478358609
7/2/2025,5:00:00 AM,0.7754091,6.68E-06,7.83125867
7/2/2025,5:00:00 AM,0.6340517,0,7.268786238
7/2/2025,5:00:00 AM,0.25294816,0.000605583,4.196840503
7/2/2025,5:00:00 AM,0.6955751,8.30E-05,5.855203162
7/2/2025,5:00:00 AM,0.7878603,3.62E-05,7.383019542
7/2/2025,5:00:00 AM,0.8264345,1.91E-06,8.420020074
7/2/2025,5:00:00 AM,0.6093935,2.86E-05,7.283426828
7/2/2025,5:00:00 AM,0.24220598,6.48E-05,3.626616396
7/2/2025,5:00:00 AM,0.29835832,0.000753403,4.660496485
7/2/2025,6:00:00 AM,0.5895928,9.54E-07,6.379366025
7/2/2025,6:00:00 AM,0.35839164,8.58E-06,4.923396344
7/2/2025,6:00:00 AM,0.21215141,9.54E-07,3.860364268
7/2/2025,6:00:00 AM,0.6032647,5.72E-05,6.302481259
7/2/2025,6:00:00 AM,0.6140069,2.57E-05,5.813246139
7/2/2025,6:00:00 AM,0.5234307,5.72E-06,4.834540941
7/2/2025,6:00:00 AM,0.4038018,0,4.521281076
7/2/2025,6:00:00 AM,0.25707328,2.29E-05,2.768837534
7/2/2025,6:00:00 AM,0.61815727,3.62E-05,6.31797
7/2/2025,6:00:00 AM,0.55370414,2.00E-05,5.239124357
7/2/2025,6:00:00 AM,0.40844047,2.86E-06,3.674487086
7/2/2025,6:00:00 AM,0.2836846,0,3.106964134
7/2/2025,6:00:00 AM,0.17699516,8.11E-05,1.562600935
7/2/2025,6:00:00 AM,0.22387016,9.54E-07,2.675162782
7/2/2025,6:00:00 AM,0.60131156,3.43E-05,6.118814873
7/2/2025,6:00:00 AM,0.4584893,4.77E-06,4.395232483
7/2/2025,6:00:00 AM,0.33007133,1.05E-05,2.955798114
7/2/2025,6:00:00 AM,0.22802055,0,2.135490061
7/2/2025,6:00:00 AM,0.16576469,0,1.285338066
7/2/2025,6:00:00 AM,0.62474906,2.38E-05,6.517442652
7/2/2025,6:00:00 AM,0.54296196,5.72E-06,5.481629002
7/2/2025,6:00:00 AM,0.37987602,9.54E-07,3.740170439
7/2/2025,6:00:00 AM,0.26830375,0,2.663480905
7/2/2025,6:00:00 AM,0.12645805,7.34E-05,0.899184198
7/2/2025,6:00:00 AM,0.6115655,1.24E-05,6.201131474
7/2/2025,6:00:00 AM,0.5217217,7.63E-06,5.253341931
7/2/2025,6:00:00 AM,0.33202446,0,3.429305423
7/2/2025,6:00:00 AM,0.23339164,0,3.043241117
7/2/2025,6:00:00 AM,0.6022881,9.54E-06,6.659274035
7/2/2025,6:00:00 AM,0.5527276,5.72E-06,6.010950905
7/2/2025,6:00:00 AM,0.35717094,0,4.058142308
7/2/2025,6:00:00 AM,0.18016899,0,3.198651747
7/2/2025,6:00:00 AM,0.5917901,3.81E-06,7.033581786
7/2/2025,6:00:00 AM,0.6699151,0,7.512153685
7/2/2025,6:00:00 AM,0.47875297,0,6.138054081
7/2/2025,6:00:00 AM,0.694085,2.10E-05,6.856740547
7/2/2025,6:00:00 AM,0.84154594,9.54E-07,8.353896453
7/2/2025,6:00:00 AM,0.7458428,0,8.346903717
7/2/2025,6:00:00 AM,0.2697686,0.000478745,3.328958335
7/2/2025,6:00:00 AM,0.739251,0.000169754,6.327911221
7/2/2025,6:00:00 AM,0.83446586,1.81E-05,7.632959676
7/2/2025,6:00:00 AM,0.8671807,0,8.785442496
7/2/2025,6:00:00 AM,0.6476983,3.81E-05,7.776804617
7/2/2025,6:00:00 AM,0.27489555,0.000155449,3.581293347
7/2/2025,6:00:00 AM,0.3083428,0.000790596,4.008501814
7/2/2025,7:00:00 AM,0.59739697,0,6.173463065
7/2/2025,7:00:00 AM,0.38768017,0,5.014218863
7/2/2025,7:00:00 AM,0.2243501,4.77E-06,2.760484684
7/2/2025,7:00:00 AM,0.5986177,9.68E-05,6.084865051
7/2/2025,7:00:00 AM,0.6017915,7.63E-06,5.634761704
7/2/2025,7:00:00 AM,0.51145947,1.43E-06,4.779854891
7/2/2025,7:00:00 AM,0.406479,0,4.764753009
7/2/2025,7:00:00 AM,0.26927197,4.72E-05,2.949219746
7/2/2025,7:00:00 AM,0.60520947,4.20E-05,6.408272433
7/2/2025,7:00:00 AM,0.5339204,3.81E-06,5.328442841
7/2/2025,7:00:00 AM,0.39915478,6.39E-05,3.926597265
7/2/2025,7:00:00 AM,0.28880322,0,3.621862198
7/2/2025,7:00:00 AM,0.17796338,0.000519753,2.075214491
7/2/2025,7:00:00 AM,0.21946728,3.34E-06,2.44880822
7/2/2025,7:00:00 AM,0.59129345,6.68E-06,6.185093423
7/2/2025,7:00:00 AM,0.44358838,9.54E-07,4.63740283
7/2/2025,7:00:00 AM,0.3229829,0,3.35878463
7/2/2025,7:00:00 AM,0.22703564,0,2.505033652
7/2/2025,7:00:00 AM,0.16526806,0,0.790974712
7/2/2025,7:00:00 AM,0.62962353,6.68E-06,6.515234575
7/2/2025,7:00:00 AM,0.54026806,0,5.624504694
7/2/2025,7:00:00 AM,0.3740083,0,3.928937318
7/2/2025,7:00:00 AM,0.26414502,0,2.613823382
7/2/2025,7:00:00 AM,0.12498486,2.91E-05,0.468530425
7/2/2025,7:00:00 AM,0.62132275,1.91E-06,6.258789009
7/2/2025,7:00:00 AM,0.5351411,0,5.559232564
7/2/2025,7:00:00 AM,0.33763134,0,3.811098526
7/2/2025,7:00:00 AM,0.23118603,0,2.501465262
7/2/2025,7:00:00 AM,0.6227876,6.20E-06,6.727592055
7/2/2025,7:00:00 AM,0.5944673,4.77E-07,6.379821738
7/2/2025,7:00:00 AM,0.3986665,0,4.654888554
7/2/2025,7:00:00 AM,0.18333447,0,3.068057976
7/2/2025,7:00:00 AM,0.6083833,2.38E-06,7.076562262
7/2/2025,7:00:00 AM,0.73558056,0,7.789859719
7/2/2025,7:00:00 AM,0.5710298,0,6.55868932
7/2/2025,7:00:00 AM,0.7214204,8.11E-06,7.08197061
7/2/2025,7:00:00 AM,0.90428174,0,8.617251215
7/2/2025,7:00:00 AM,0.8547212,0,8.461786051
7/2/2025,7:00:00 AM,0.2629243,0.00011158,1.898955107
7/2/2025,7:00:00 AM,0.78367627,3.53E-05,6.743058625
7/2/2025,7:00:00 AM,0.8788911,3.34E-06,7.692318423
7/2/2025,7:00:00 AM,0.91331494,0,8.639364223
7/2/2025,7:00:00 AM,0.6938325,1.24E-05,7.358637778
7/2/2025,7:00:00 AM,0.29148877,3.05E-05,3.377297075
7/2/2025,7:00:00 AM,0.30540478,0.000626087,3.462751665
7/2/2025,8:00:00 AM,0.58699113,0,6.144669904
7/2/2025,8:00:00 AM,0.4016884,0,4.356863828
7/2/2025,8:00:00 AM,0.23054582,0.000482559,1.108748006
7/2/2025,8:00:00 AM,0.5838173,1.34E-05,5.636810273
7/2/2025,8:00:00 AM,0.5813759,1.29E-05,5.691861879
7/2/2025,8:00:00 AM,0.49470598,0,5.008481373
7/2/2025,8:00:00 AM,0.40852433,0,5.030859453
7/2/2025,8:00:00 AM,0.2700966,0.00014925,2.545439827
7/2/2025,8:00:00 AM,0.60627824,5.72E-06,6.485918046
7/2/2025,8:00:00 AM,0.51741105,4.29E-06,5.52143887
7/2/2025,8:00:00 AM,0.39241105,1.86E-05,4.245397927
7/2/2025,8:00:00 AM,0.29328996,0,3.826525197
7/2/2025,8:00:00 AM,0.18269426,0.000398636,2.061400553
7/2/2025,8:00:00 AM,0.21760637,1.91E-06,2.425183746
7/2/2025,8:00:00 AM,0.5962685,1.91E-06,6.378049479
7/2/2025,8:00:00 AM,0.44050676,4.77E-07,4.842410719
7/2/2025,8:00:00 AM,0.3199013,0,3.510701262
7/2/2025,8:00:00 AM,0.22590715,0,2.50212943
7/2/2025,8:00:00 AM,0.15852433,0,0.968529556
7/2/2025,8:00:00 AM,0.63288957,2.38E-06,6.821641022
7/2/2025,8:00:00 AM,0.553788,0,6.040448926
7/2/2025,8:00:00 AM,0.38118058,0,4.405313957
7/2/2025,8:00:00 AM,0.26619035,0,3.128088512
7/2/2025,8:00:00 AM,0.12019426,0.000207424,0.631614354
7/2/2025,8:00:00 AM,0.645829,0,6.72253787
7/2/2025,8:00:00 AM,0.5730751,0,6.066843467
7/2/2025,8:00:00 AM,0.35676652,0,4.353524902
7/2/2025,8:00:00 AM,0.23616105,0,3.030030016
7/2/2025,8:00:00 AM,0.6541298,3.81E-06,7.057780304
7/2/2025,8:00:00 AM,0.65144426,4.77E-07,6.825401611
7/2/2025,8:00:00 AM,0.45491105,0,5.078708243
7/2/2025,8:00:00 AM,0.18928605,0,2.491116693
7/2/2025,8:00:00 AM,0.63166887,8.58E-06,7.332878388
7/2/2025,8:00:00 AM,0.80647355,0,8.025066311
7/2/2025,8:00:00 AM,0.6602333,0,6.210950674
7/2/2025,8:00:00 AM,0.75837785,1.24E-05,7.345600327
7/2/2025,8:00:00 AM,0.9768837,0,8.797768085
7/2/2025,8:00:00 AM,0.92610246,0,8.039941083
7/2/2025,8:00:00 AM,0.24934465,0.000125408,0.880851999
7/2/2025,8:00:00 AM,0.83821183,2.00E-05,7.109411609
7/2/2025,8:00:00 AM,0.93196183,9.54E-07,8.046182563
7/2/2025,8:00:00 AM,0.9539345,0,8.999145041
7/2/2025,8:00:00 AM,0.7002724,2.00E-05,7.26678725
7/2/2025,8:00:00 AM,0.2886513,8.01E-05,2.699195166
7/2/2025,8:00:00 AM,0.30061418,0.000157833,2.876806335
7/2/2025,9:00:00 AM,0.56251025,0,6.108007381
7/2/2025,9:00:00 AM,0.40381885,0,3.882857626
7/2/2025,9:00:00 AM,0.23536181,0.001093388,0.648268816
7/2/2025,9:00:00 AM,0.57520556,7.92E-05,6.240373204
7/2/2025,9:00:00 AM,0.56128955,3.48E-05,5.671582275
7/2/2025,9:00:00 AM,0.4768169,5.25E-06,4.684375919
7/2/2025,9:00:00 AM,0.3969829,4.29E-06,4.668982209
7/2/2025,9:00:00 AM,0.26612353,7.15E-06,2.092702522
7/2/2025,9:00:00 AM,0.61597705,7.63E-06,6.819255127
7/2/2025,9:00:00 AM,0.5112407,6.68E-06,5.525992698
7/2/2025,9:00:00 AM,0.38526416,0,4.099444493
7/2/2025,9:00:00 AM,0.29029346,0,3.194177303
7/2/2025,9:00:00 AM,0.18287158,9.54E-07,2.371606763
7/2/2025,9:00:00 AM,0.21778369,3.58E-05,2.242963311
7/2/2025,9:00:00 AM,0.6169536,2.38E-06,6.632518226
7/2/2025,9:00:00 AM,0.4480083,1.91E-06,5.060104195
7/2/2025,9:00:00 AM,0.3193462,0,3.640708042
7/2/2025,9:00:00 AM,0.22413135,0,2.173302859
7/2/2025,9:00:00 AM,0.17042041,1.91E-06,2.104254431
7/2/2025,9:00:00 AM,0.65748096,0,7.016260943
7/2/2025,9:00:00 AM,0.58716846,4.77E-07,6.358082175
7/2/2025,9:00:00 AM,0.39966846,9.54E-07,4.826841348
7/2/2025,9:00:00 AM,0.2724712,9.54E-07,3.413196196
7/2/2025,9:00:00 AM,0.15723681,0.001421928,1.703698407
7/2/2025,9:00:00 AM,0.68628955,0,7.149653465
7/2/2025,9:00:00 AM,0.6247661,0,6.400712235
7/2/2025,9:00:00 AM,0.3891704,0,4.888953848
7/2/2025,9:00:00 AM,0.24634814,0,3.408684782
7/2/2025,9:00:00 AM,0.69703174,4.77E-07,7.356266611
7/2/2025,9:00:00 AM,0.716563,0,6.911055225
7/2/2025,9:00:00 AM,0.51319385,0,4.661114465
7/2/2025,9:00:00 AM,0.19776416,0,2.110055487
7/2/2025,9:00:00 AM,0.6687114,2.86E-06,7.506727027
7/2/2025,9:00:00 AM,0.8789165,0,7.950440185
7/2/2025,9:00:00 AM,0.7089946,0,5.139170257
7/2/2025,9:00:00 AM,0.8134868,2.15E-05,7.60049621
7/2/2025,9:00:00 AM,1.0466411,0,8.77914244
7/2/2025,9:00:00 AM,0.9443462,0,7.736520662
7/2/2025,9:00:00 AM,0.2382915,0.000182152,1.148178855
7/2/2025,9:00:00 AM,0.9028423,6.01E-05,7.461149098
7/2/2025,9:00:00 AM,0.9870708,2.38E-06,8.268515143
7/2/2025,9:00:00 AM,0.9865825,0,9.159448989
7/2/2025,9:00:00 AM,0.7129009,1.24E-05,7.404249045
7/2/2025,9:00:00 AM,0.2802837,6.77E-05,2.67100109
7/2/2025,9:00:00 AM,0.29761767,3.00E-05,2.655113766
7/2/2025,10:00:00 AM,0.53246164,0,5.47279464
7/2/2025,10:00:00 AM,0.38988352,0,2.934523162
7/2/2025,10:00:00 AM,0.22069407,7.15E-06,0.937348805
7/2/2025,10:00:00 AM,0.5527253,0.000115871,5.090450609
7/2/2025,10:00:00 AM,0.53368235,4.34E-05,4.762901267
7/2/2025,10:00:00 AM,0.4516511,4.77E-07,3.778618252
7/2/2025,10:00:00 AM,0.38231516,0,4.088017111
7/2/2025,10:00:00 AM,0.2526765,4.77E-07,1.549372761
7/2/2025,10:00:00 AM,0.5856843,6.20E-06,5.28262832
7/2/2025,10:00:00 AM,0.48851633,7.15E-06,4.242425239
7/2/2025,10:00:00 AM,0.36961985,1.91E-06,3.198365115
7/2/2025,10:00:00 AM,0.28197336,0,2.15067722
7/2/2025,10:00:00 AM,0.16161203,0.000222206,2.014198605
7/2/2025,10:00:00 AM,0.21214914,0.000314713,2.552611715
7/2/2025,10:00:00 AM,0.588614,4.77E-07,5.070348321
7/2/2025,10:00:00 AM,0.43138742,4.77E-07,3.698368444
7/2/2025,10:00:00 AM,0.30834055,5.25E-06,2.465114769
7/2/2025,10:00:00 AM,0.20873117,0,0.861914796
7/2/2025,10:00:00 AM,0.15794992,0.000146866,1.503958258
7/2/2025,10:00:00 AM,0.63353586,2.38E-06,5.511139001
7/2/2025,10:00:00 AM,0.5720124,0,4.857627447
7/2/2025,10:00:00 AM,0.39208078,0,3.252170555
7/2/2025,10:00:00 AM,0.26341867,1.43E-05,1.878745825
7/2/2025,10:00:00 AM,0.13744211,0.001351357,1.167600221
7/2/2025,10:00:00 AM,0.67259836,4.77E-07,5.993953557
7/2/2025,10:00:00 AM,0.62499094,0,5.271222959
7/2/2025,10:00:00 AM,0.3952546,0,3.204202762
7/2/2025,10:00:00 AM,0.23631907,2.86E-06,1.089615454
7/2/2025,10:00:00 AM,0.67552805,0,6.388653816
7/2/2025,10:00:00 AM,0.713614,0,5.990905244
7/2/2025,10:00:00 AM,0.52757883,0,3.063042237
7/2/2025,10:00:00 AM,0.18700266,0,0.98685228
7/2/2025,10:00:00 AM,0.6284089,2.86E-06,6.454907714
7/2/2025,10:00:00 AM,0.85765696,0,7.117804606
7/2/2025,10:00:00 AM,0.69286203,0,3.684943218
7/2/2025,10:00:00 AM,0.8051667,1.86E-05,6.359311177
7/2/2025,10:00:00 AM,1.0202546,0,7.947658552
7/2/2025,10:00:00 AM,0.8884187,0,6.324312544
7/2/2025,10:00:00 AM,0.23094797,0.000277042,1.064412083
7/2/2025,10:00:00 AM,0.90819407,3.62E-05,6.329376196
7/2/2025,10:00:00 AM,0.9738679,1.91E-06,7.55455281
7/2/2025,10:00:00 AM,0.97069407,0,8.562712422
7/2/2025,10:00:00 AM,0.70384836,1.91E-06,6.720400037
7/2/2025,10:00:00 AM,0.26683664,4.39E-05,2.262215726
